00000001,-1,112,47,21,24,1,-1,-1,-1
00000001,-1,86,119,21,23,1,-1,-1,-1
00000001,-1,93,163,23,27,1,-1,-1,-1
00000001,-1,259,16,21,25,1,-1,-1,-1
00000001,-1,182,40,18,23,1,-1,-1,-1
00000001,-1,151,142,38,43,1,-1,-1,-1
00000001,-1,152,140,22,30,1,-1,-1,-1
00000001,-1,266,60,24,25,1,-1,-1,-1
00000001,-1,140,115,17,21,1,-1,-1,-1
00000001,-1,138,1,23,12,1,-1,-1,-1
00000002,-1,112,44,20,25,1,-1,-1,-1
00000002,-1,93,162,22,27,1,-1,-1,-1
00000002,-1,88,118,20,23,1,-1,-1,-1
00000002,-1,257,17,21,24,1,-1,-1,-1
00000002,-1,141,111,17,21,1,-1,-1,-1
00000002,-1,182,39,16,23,1,-1,-1,-1
00000002,-1,156,154,35,26,1,-1,-1,-1
00000003,-1,112,44,20,24,1,-1,-1,-1
00000003,-1,94,161,21,27,1,-1,-1,-1
00000003,-1,257,15,20,26,1,-1,-1,-1
00000003,-1,89,115,20,24,1,-1,-1,-1
00000003,-1,181,37,17,26,1,-1,-1,-1
00000003,-1,139,111,19,22,1,-1,-1,-1
00000003,-1,273,63,22,23,1,-1,-1,-1
00000003,-1,156,151,27,30,1,-1,-1,-1
00000004,-1,252,14,23,29,1,-1,-1,-1
00000004,-1,112,43,20,23,1,-1,-1,-1
00000004,-1,91,113,20,23,1,-1,-1,-1
00000004,-1,94,161,20,23,1,-1,-1,-1
00000004,-1,180,37,18,24,1,-1,-1,-1
00000004,-1,140,109,18,22,1,-1,-1,-1
00000004,-1,274,61,23,27,1,-1,-1,-1
00000004,-1,154,147,29,33,1,-1,-1,-1
00000004,-1,13,190,27,32,1,-1,-1,-1
00000004,-1,262,55,19,26,1,-1,-1,-1
00000005,-1,250,12,23,30,1,-1,-1,-1
00000005,-1,93,159,22,27,1,-1,-1,-1
00000005,-1,92,110,22,25,1,-1,-1,-1
00000005,-1,112,41,19,23,1,-1,-1,-1
00000005,-1,17,192,23,28,1,-1,-1,-1
00000005,-1,154,147,28,34,1,-1,-1,-1
00000005,-1,180,38,17,23,1,-1,-1,-1
00000005,-1,274,65,23,25,1,-1,-1,-1
00000005,-1,140,111,18,18,1,-1,-1,-1
00000006,-1,248,10,22,31,1,-1,-1,-1
00000006,-1,111,41,20,22,1,-1,-1,-1
00000006,-1,92,108,22,24,1,-1,-1,-1
00000006,-1,93,158,21,25,1,-1,-1,-1
00000006,-1,140,106,19,22,1,-1,-1,-1
00000006,-1,274,65,23,26,1,-1,-1,-1
00000006,-1,180,37,17,27,1,-1,-1,-1
00000006,-1,154,149,27,33,1,-1,-1,-1
00000006,-1,153,17,20,22,1,-1,-1,-1
00000007,-1,243,8,25,31,1,-1,-1,-1
00000007,-1,93,108,22,24,1,-1,-1,-1
00000007,-1,92,156,22,28,1,-1,-1,-1
00000007,-1,111,40,19,21,1,-1,-1,-1
00000007,-1,278,68,22,24,1,-1,-1,-1
00000007,-1,140,106,18,20,1,-1,-1,-1
00000007,-1,17,192,22,29,1,-1,-1,-1
00000007,-1,151,147,25,33,1,-1,-1,-1
00000007,-1,179,38,16,25,1,-1,-1,-1
00000007,-1,153,18,21,23,1,-1,-1,-1
00000008,-1,241,8,23,29,1,-1,-1,-1
00000008,-1,93,155,21,27,1,-1,-1,-1
00000008,-1,109,37,19,23,1,-1,-1,-1
00000008,-1,96,107,20,23,1,-1,-1,-1
00000008,-1,18,194,21,27,1,-1,-1,-1
00000008,-1,141,102,17,23,1,-1,-1,-1
00000008,-1,154,16,18,21,1,-1,-1,-1
00000008,-1,279,68,23,24,1,-1,-1,-1
00000008,-1,147,144,28,35,1,-1,-1,-1
00000008,-1,180,40,17,25,1,-1,-1,-1
00000009,-1,238,7,23,30,1,-1,-1,-1
00000009,-1,108,37,20,22,1,-1,-1,-1
00000009,-1,277,66,26,28,1,-1,-1,-1
00000009,-1,97,107,20,22,1,-1,-1,-1
00000009,-1,93,154,22,26,1,-1,-1,-1
00000009,-1,17,191,22,31,1,-1,-1,-1
00000009,-1,154,14,18,20,1,-1,-1,-1
00000009,-1,146,145,23,32,1,-1,-1,-1
00000009,-1,142,102,16,20,1,-1,-1,-1
00000010,-1,235,8,20,28,1,-1,-1,-1
00000010,-1,98,104,21,23,1,-1,-1,-1
00000010,-1,276,66,27,27,1,-1,-1,-1
00000010,-1,109,35,18,20,1,-1,-1,-1
00000010,-1,94,154,20,26,1,-1,-1,-1
00000010,-1,143,142,22,36,1,-1,-1,-1
00000010,-1,154,12,17,21,1,-1,-1,-1
00000010,-1,141,100,17,22,1,-1,-1,-1
00000011,-1,230,6,22,30,1,-1,-1,-1
00000011,-1,277,72,23,24,1,-1,-1,-1
00000011,-1,100,102,20,24,1,-1,-1,-1
00000011,-1,107,33,20,22,1,-1,-1,-1
00000011,-1,153,11,18,21,1,-1,-1,-1
00000011,-1,92,152,22,27,1,-1,-1,-1
00000011,-1,139,142,23,32,1,-1,-1,-1
00000011,-1,140,101,18,20,1,-1,-1,-1
00000011,-1,16,189,25,30,1,-1,-1,-1
00000012,-1,228,6,22,29,1,-1,-1,-1
00000012,-1,276,75,22,24,1,-1,-1,-1
00000012,-1,106,31,20,22,1,-1,-1,-1
00000012,-1,101,100,21,25,1,-1,-1,-1
00000012,-1,93,148,21,28,1,-1,-1,-1
00000012,-1,151,10,19,22,1,-1,-1,-1
00000012,-1,136,141,25,36,1,-1,-1,-1
00000013,-1,224,4,23,29,1,-1,-1,-1
00000013,-1,104,99,20,24,1,-1,-1,-1
