59,4,339,256,32,43,1,1,1
60,4,340,254,32,43,1,1,1
61,4,341,253,32,43,1,1,1
62,4,342,252,32,43,1,1,1
63,4,343,251,32,43,1,1,1
64,4,344,250,32,43,1,1,1
65,4,345,249,32,43,1,1,1
66,4,346,248,32,43,1,1,1
67,4,347,247,32,43,1,1,1
68,4,348,246,32,43,1,1,1
69,4,349,245,32,43,1,1,1
70,4,346,243,32,43,1,1,1
71,4,344,242,32,43,1,1,1
72,4,342,240,32,43,1,1,1
73,4,340,239,32,43,1,1,1
74,4,338,238,32,43,1,1,1
75,4,335,236,32,43,1,1,1
76,4,333,235,32,43,1,1,1
77,4,331,233,32,43,1,1,1
78,4,329,232,32,43,1,1,1
79,4,327,231,32,43,1,1,1
80,4,327,232,32,42,1,1,1
81,4,328,233,32,42,1,1,1
82,4,328,234,32,42,1,1,1
83,4,329,236,32,41,1,1,1
84,4,329,237,32,41,1,1,1
85,4,330,238,32,41,1,1,1
86,4,331,240,32,40,1,1,1
87,4,333,241,32,40,1,1,1
88,4,336,242,32,40,1,1,1
89,4,339,244,32,40,1,1,1
90,4,340,246,32,40,1,1,1
91,4,342,248,32,40,1,1,1
92,4,344,250,32,40,1,1,1
93,4,346,252,32,40,1,1,1
94,4,348,254,32,40,1,1,1
95,4,350,256,32,40,1,1,1
96,4,352,258,32,40,1,1,1
97,4,354,260,32,40,1,1,1
98,4,356,262,32,40,1,1,1
99,4,358,265,32,40,1,1,1
100,4,358,266,32,40,1,1,1
101,4,358,267,32,40,1,1,1
102,4,358,268,32,40,1,1,1
103,4,358,270,32,40,1,1,1
104,4,359,271,32,40,1,1,1
105,4,359,272,32,40,1,1,1
106,4,359,274,32,40,1,1,1
107,4,359,275,32,40,1,1,1
108,4,359,276,32,40,1,1,1
109,4,360,278,32,40,1,1,1
110,4,361,279,32,40,1,1,1
111,4,362,280,32,40,1,1,1
112,4,363,282,32,39,1,1,1
113,4,364,283,32,39,1,1,1
114,4,365,284,32,39,1,1,1
115,4,366,286,32,38,1,1,1
116,4,367,287,32,38,1,1,1
117,4,368,288,32,38,1,1,1
118,4,368,288,32,38,1,1,1
210,4,589,276,201,233,1,1,1
211,4,581,261,201,233,1,1,1
212,4,573,246,201,233,1,1,1
213,4,565,232,201,232,1,1,1
214,4,557,217,201,232,1,1,1
215,4,549,203,201,232,1,1,1
216,4,547,203,201,232,1,1,1
217,4,546,203,201,232,1,1,1
218,4,544,203,201,233,1,1,1
219,4,543,203,201,233,1,1,1
220,4,542,204,201,233,1,1,1
221,4,541,213,201,233,1,1,1
222,4,540,222,201,233,1,1,1
223,4,540,231,201,233,1,1,1
224,4,543,227,201,233,1,1,1
225,4,546,223,201,233,1,1,1
226,4,549,219,201,233,1,1,1
227,4,552,216,201,233,1,1,1
228,4,555,212,201,233,1,1,1
229,4,558,208,201,233,1,1,1
230,4,562,205,201,233,1,1,1
231,4,553,185,201,233,1,1,1
232,4,545,166,201,233,1,1,1
233,4,537,147,201,233,1,1,1
234,4,529,127,201,233,1,1,1
235,4,521,108,201,233,1,1,1
236,4,521,108,201,233,1,1,1
354,4,20,288,37,45,1,1,1
355,4,39,290,37,44,1,1,1
356,4,59,292,36,43,1,1,1
357,4,79,295,36,42,1,1,1
358,4,95,297,35,42,1,1,1
359,4,111,300,35,41,1,1,1
360,4,127,302,35,41,1,1,1
361,4,143,305,34,40,1,1,1
362,4,159,307,34,40,1,1,1
363,4,176,310,33,39,1,1,1
364,4,189,310,33,38,1,1,1
365,4,202,310,33,38,1,1,1
366,4,216,310,33,37,1,1,1
367,4,229,310,33,37,1,1,1
368,4,243,310,33,37,1,1,1
369,4,255,309,33,37,1,1,1
370,4,267,309,34,36,1,1,1
371,4,280,309,33,36,1,1,1
372,4,292,308,34,36,1,1,1
373,4,304,308,34,35,1,1,1
374,4,317,308,34,35,1,1,1
375,4,325,306,34,35,1,1,1
376,4,334,304,34,35,1,1,1
377,4,343,302,33,35,1,1,1
378,4,351,300,34,36,1,1,1
379,4,360,298,33,36,1,1,1
380,4,369,296,33,36,1,1,1
381,4,378,295,33,36,1,1,1
382,4,385,292,33,36,1,1,1
383,4,393,289,33,37,1,1,1
384,4,401,287,33,37,1,1,1
385,4,405,285,33,37,1,1,1
386,4,410,284,33,37,1,1,1
387,4,415,283,33,37,1,1,1
388,4,420,282,33,37,1,1,1
389,4,421,280,33,37,1,1,1
390,4,423,279,33,37,1,1,1
391,4,425,278,33,37,1,1,1
392,4,425,276,33,37,1,1,1
393,4,426,274,33,37,1,1,1
394,4,426,273,33,37,1,1,1
395,4,427,271,33,37,1,1,1
396,4,427,270,33,37,1,1,1
397,4,428,268,33,37,1,1,1
398,4,429,267,33,37,1,1,1
399,4,428,267,33,38,1,1,1
400,4,427,268,33,38,1,1,1
401,4,426,269,33,38,1,1,1
402,4,426,267,33,39,1,1,1
403,4,426,266,33,39,1,1,1
404,4,426,265,33,39,1,1,1
405,4,425,261,32,39,1,1,1
406,4,424,258,32,39,1,1,1
407,4,423,255,32,39,1,1,1
408,4,422,252,32,39,1,1,1
409,4,420,247,32,39,1,1,1
410,4,418,242,32,40,1,1,1
411,4,416,238,32,40,1,1,1
412,4,414,233,32,41,1,1,1
413,4,412,229,33,41,1,1,1
414,4,408,229,33,41,1,1,1
415,4,404,229,34,41,1,1,1
416,4,400,229,34,42,1,1,1
417,4,396,229,35,42,1,1,1
418,4,392,229,35,42,1,1,1
419,4,392,229,35,42,1,1,1
445,4,258,235,48,57,1,1,1
446,4,259,239,48,57,1,1,1
447,4,261,243,48,57,1,1,1
448,4,263,248,48,57,1,1,1
449,4,266,246,48,57,1,1,1
450,4,269,244,48,57,1,1,1
451,4,273,242,48,57,1,1,1
452,4,278,237,48,57,1,1,1
453,4,284,232,48,57,1,1,1
454,4,290,227,48,57,1,1,1
455,4,296,222,48,57,1,1,1
456,4,299,221,48,57,1,1,1
457,4,303,220,48,57,1,1,1
458,4,306,220,48,56,1,1,1
459,4,310,219,48,56,1,1,1
460,4,313,218,48,56,1,1,1
461,4,317,218,48,56,1,1,1
462,4,318,218,48,56,1,1,1
463,4,320,219,48,56,1,1,1
464,4,322,219,48,57,1,1,1
465,4,324,220,48,57,1,1,1
466,4,325,219,48,57,1,1,1
467,4,327,218,48,57,1,1,1
468,4,328,217,49,57,1,1,1
469,4,330,216,48,57,1,1,1
470,4,331,215,49,57,1,1,1
471,4,333,214,49,57,1,1,1
472,4,336,213,49,57,1,1,1
473,4,339,212,50,57,1,1,1
474,4,342,211,51,57,1,1,1
475,4,346,211,51,57,1,1,1
476,4,347,202,51,58,1,1,1
477,4,348,193,51,59,1,1,1
478,4,349,184,51,60,1,1,1
479,4,350,175,51,61,1,1,1
480,4,351,167,51,62,1,1,1
481,4,352,158,51,63,1,1,1
482,4,353,149,51,64,1,1,1
483,4,354,140,51,65,1,1,1
484,4,355,131,51,66,1,1,1
485,4,356,123,52,67,1,1,1
486,4,356,124,52,67,1,1,1
487,4,356,125,52,67,1,1,1
488,4,356,126,52,67,1,1,1
489,4,356,127,52,67,1,1,1
490,4,356,128,52,67,1,1,1
491,4,356,129,52,67,1,1,1
492,4,356,130,52,67,1,1,1
493,4,356,131,52,67,1,1,1
494,4,356,132,52,67,1,1,1
495,4,356,133,52,67,1,1,1
496,4,356,136,52,67,1,1,1
497,4,357,139,52,67,1,1,1
498,4,358,142,52,67,1,1,1
499,4,359,145,52,67,1,1,1
500,4,360,148,52,67,1,1,1
501,4,360,151,52,67,1,1,1
502,4,361,154,52,67,1,1,1
503,4,362,157,52,67,1,1,1
504,4,363,160,52,67,1,1,1
505,4,364,164,52,67,1,1,1
506,4,364,164,52,67,1,1,1
507,4,364,165,52,67,1,1,1
508,4,364,166,52,67,1,1,1
509,4,364,167,52,67,1,1,1
510,4,364,167,52,67,1,1,1
511,4,364,168,52,67,1,1,1
512,4,364,169,52,67,1,1,1
