1,3,392,154,78,94,1,1,1
2,3,384,154,78,94,1,1,1
3,3,377,154,78,94,1,1,1
4,3,370,154,78,94,1,1,1
5,3,363,155,78,93,1,1,1
6,3,356,155,78,93,1,1,1
7,3,349,155,78,93,1,1,1
8,3,342,156,78,93,1,1,1
9,3,334,159,78,94,1,1,1
10,3,326,163,78,94,1,1,1
11,3,319,167,77,94,1,1,1
12,3,315,177,78,94,1,1,1
13,3,312,187,78,94,1,1,1
14,3,309,197,78,94,1,1,1
15,3,311,195,78,94,1,1,1
16,3,314,193,78,94,1,1,1
17,3,317,191,78,94,1,1,1
18,3,320,189,77,94,1,1,1
19,3,323,187,77,94,1,1,1
20,3,326,185,77,94,1,1,1
21,3,329,183,77,94,1,1,1
22,3,338,180,77,94,1,1,1
23,3,347,178,78,93,1,1,1
24,3,357,176,78,93,1,1,1
25,3,357,172,78,93,1,1,1
26,3,357,168,78,94,1,1,1
27,3,357,165,78,93,1,1,1
28,3,357,161,78,94,1,1,1
29,3,357,158,78,93,1,1,1
30,3,357,154,78,94,1,1,1
31,3,358,151,77,94,1,1,1
32,3,354,150,77,94,1,1,1
33,3,351,149,77,94,1,1,1
34,3,348,148,77,94,1,1,1
35,3,344,147,77,94,1,1,1
36,3,341,146,77,94,1,1,1
37,3,338,145,77,94,1,1,1
38,3,334,144,77,94,1,1,1
39,3,331,143,77,94,1,1,1
40,3,328,142,77,94,1,1,1
41,3,325,142,77,94,1,1,1
42,3,328,141,77,94,1,1,1
43,3,332,140,77,94,1,1,1
44,3,335,140,77,94,1,1,1
45,3,339,139,77,94,1,1,1
46,3,343,139,77,94,1,1,1
47,3,346,138,77,94,1,1,1
48,3,350,137,77,94,1,1,1
49,3,353,137,77,94,1,1,1
50,3,357,136,77,94,1,1,1
51,3,361,136,77,94,1,1,1
52,3,361,134,77,94,1,1,1
53,3,361,133,77,94,1,1,1
54,3,362,132,77,94,1,1,1
55,3,362,131,77,94,1,1,1
56,3,363,130,77,94,1,1,1
57,3,363,129,77,94,1,1,1
58,3,363,129,77,94,1,1,1
82,3,423,238,24,31,1,1,1
83,3,426,238,24,31,1,1,1
84,3,429,238,25,32,1,1,1
85,3,432,239,25,31,1,1,1
86,3,435,239,26,32,1,1,1
87,3,438,240,26,31,1,1,1
88,3,441,240,27,32,1,1,1
89,3,445,241,27,32,1,1,1
90,3,449,243,27,32,1,1,1
91,3,454,245,27,32,1,1,1
92,3,459,247,27,32,1,1,1
93,3,464,250,27,32,1,1,1
94,3,468,251,27,33,1,1,1
95,3,472,253,27,33,1,1,1
96,3,476,255,27,33,1,1,1
