59,5,1006,258,29,34,1,1,1
60,5,1010,256,29,34,1,1,1
61,5,1015,255,29,34,1,1,1
62,5,1020,254,29,34,1,1,1
63,5,1025,253,29,34,1,1,1
64,5,1030,252,29,34,1,1,1
65,5,1034,250,29,34,1,1,1
66,5,1039,249,29,34,1,1,1
67,5,1044,248,29,34,1,1,1
68,5,1049,247,29,34,1,1,1
69,5,1054,246,29,34,1,1,1
70,5,1054,244,29,34,1,1,1
71,5,1055,243,29,34,1,1,1
72,5,1055,242,30,34,1,1,1
73,5,1056,241,29,34,1,1,1
74,5,1056,240,30,34,1,1,1
75,5,1057,239,30,34,1,1,1
76,5,1057,237,29,34,1,1,1
77,5,1057,236,29,34,1,1,1
78,5,1057,234,29,34,1,1,1
79,5,1057,233,29,34,1,1,1
80,5,1058,234,29,34,1,1,1
81,5,1060,235,29,34,1,1,1
82,5,1061,236,29,34,1,1,1
83,5,1063,237,29,34,1,1,1
84,5,1065,238,29,34,1,1,1
85,5,1066,239,29,34,1,1,1
86,5,1068,240,29,34,1,1,1
87,5,1069,241,29,34,1,1,1
88,5,1071,242,29,34,1,1,1
89,5,1073,243,29,34,1,1,1
90,5,1074,244,29,34,1,1,1
91,5,1076,245,29,34,1,1,1
92,5,1077,246,29,34,1,1,1
93,5,1079,247,29,34,1,1,1
94,5,1081,248,29,34,1,1,1
95,5,1082,249,29,34,1,1,1
96,5,1084,250,29,34,1,1,1
97,5,1085,251,29,34,1,1,1
98,5,1087,252,29,34,1,1,1
99,5,1089,253,29,34,1,1,1
100,5,1087,254,29,34,1,1,1
101,5,1085,255,29,34,1,1,1
102,5,1083,257,29,34,1,1,1
103,5,1081,258,29,34,1,1,1
104,5,1079,260,30,34,1,1,1
105,5,1076,261,30,34,1,1,1
106,5,1073,263,30,34,1,1,1
107,5,1071,264,29,34,1,1,1
108,5,1068,266,29,34,1,1,1
109,5,1066,268,29,34,1,1,1
110,5,1062,269,29,34,1,1,1
111,5,1059,271,29,34,1,1,1
112,5,1056,273,29,34,1,1,1
113,5,1053,274,29,34,1,1,1
114,5,1049,276,29,34,1,1,1
115,5,1046,278,29,34,1,1,1
116,5,1043,279,29,34,1,1,1
117,5,1040,281,29,34,1,1,1
118,5,1040,281,29,34,1,1,1
119,5,879,154,75,82,1,1,1
120,5,877,155,75,82,1,1,1
121,5,876,157,75,82,1,1,1
122,5,875,159,75,82,1,1,1
123,5,874,160,75,82,1,1,1
124,5,873,162,75,82,1,1,1
125,5,871,164,75,82,1,1,1
126,5,870,165,75,82,1,1,1
127,5,869,167,75,82,1,1,1
128,5,868,169,75,82,1,1,1
129,5,867,171,75,82,1,1,1
130,5,871,171,75,82,1,1,1
131,5,875,172,75,82,1,1,1
132,5,879,172,75,82,1,1,1
133,5,884,173,75,82,1,1,1
134,5,888,174,75,81,1,1,1
135,5,892,174,75,82,1,1,1
136,5,897,175,75,81,1,1,1
137,5,901,175,75,82,1,1,1
138,5,905,176,75,81,1,1,1
139,5,910,177,75,81,1,1,1
140,5,912,175,75,82,1,1,1
141,5,915,174,75,82,1,1,1
142,5,918,173,75,82,1,1,1
143,5,920,172,75,82,1,1,1
144,5,923,171,75,82,1,1,1
145,5,926,170,75,82,1,1,1
146,5,928,169,75,82,1,1,1
147,5,931,168,75,82,1,1,1
148,5,934,167,75,82,1,1,1
149,5,937,166,75,82,1,1,1
150,5,938,165,75,82,1,1,1
151,5,939,165,75,82,1,1,1
152,5,941,165,75,82,1,1,1
153,5,942,164,75,82,1,1,1
154,5,944,164,75,82,1,1,1
155,5,945,164,75,82,1,1,1
156,5,946,163,75,82,1,1,1
157,5,948,163,75,82,1,1,1
158,5,949,163,75,82,1,1,1
159,5,951,163,75,82,1,1,1
160,5,951,162,75,82,1,1,1
161,5,951,162,75,82,1,1,1
162,5,951,161,75,82,1,1,1
163,5,952,161,75,82,1,1,1
164,5,952,161,75,82,1,1,1
165,5,952,160,75,82,1,1,1
166,5,953,160,75,82,1,1,1
167,5,953,159,75,82,1,1,1
168,5,953,159,75,82,1,1,1
169,5,954,159,75,82,1,1,1
170,5,955,158,75,82,1,1,1
171,5,956,157,75,82,1,1,1
172,5,958,157,75,82,1,1,1
173,5,959,156,75,82,1,1,1
174,5,961,155,75,82,1,1,1
175,5,962,155,75,82,1,1,1
176,5,964,154,75,82,1,1,1
177,5,965,153,75,82,1,1,1
178,5,967,153,75,82,1,1,1
179,5,968,152,75,82,1,1,1
180,5,968,152,75,82,1,1,1
181,5,541,187,116,156,1,1,1
182,5,548,186,116,156,1,1,1
183,5,556,185,116,156,1,1,1
184,5,564,184,116,156,1,1,1
185,5,567,183,116,156,1,1,1
186,5,571,182,116,156,1,1,1
187,5,575,181,116,156,1,1,1
188,5,579,180,116,156,1,1,1
189,5,583,179,116,156,1,1,1
190,5,587,178,116,156,1,1,1
191,5,591,177,116,156,1,1,1
192,5,595,176,116,156,1,1,1
193,5,599,175,116,156,1,1,1
194,5,603,174,116,156,1,1,1
195,5,607,175,117,156,1,1,1
196,5,612,177,117,156,1,1,1
197,5,617,178,118,156,1,1,1
198,5,621,180,119,156,1,1,1
199,5,626,182,120,155,1,1,1
200,5,631,183,120,156,1,1,1
201,5,635,185,121,155,1,1,1
202,5,640,186,122,156,1,1,1
203,5,645,188,122,155,1,1,1
204,5,650,190,123,155,1,1,1
205,5,653,191,123,155,1,1,1
206,5,656,192,123,155,1,1,1
207,5,659,194,123,155,1,1,1
208,5,662,195,123,155,1,1,1
209,5,662,195,123,155,1,1,1
237,5,595,133,158,190,1,1,1
238,5,594,135,158,190,1,1,1
239,5,594,137,158,190,1,1,1
240,5,593,139,158,190,1,1,1
241,5,593,141,158,190,1,1,1
242,5,592,144,158,190,1,1,1
243,5,592,146,158,190,1,1,1
244,5,591,148,158,190,1,1,1
245,5,591,150,158,190,1,1,1
246,5,590,152,158,190,1,1,1
247,5,590,155,158,190,1,1,1
248,5,589,158,158,190,1,1,1
249,5,588,162,158,189,1,1,1
250,5,587,165,158,190,1,1,1
251,5,586,169,158,189,1,1,1
252,5,585,172,158,190,1,1,1
253,5,584,176,158,189,1,1,1
254,5,583,179,158,189,1,1,1
255,5,582,183,158,189,1,1,1
256,5,581,186,158,189,1,1,1
257,5,581,190,158,189,1,1,1
258,5,582,190,158,189,1,1,1
259,5,583,190,158,189,1,1,1
260,5,585,190,158,189,1,1,1
261,5,586,190,158,189,1,1,1
262,5,588,190,158,189,1,1,1
263,5,589,190,158,189,1,1,1
264,5,590,190,158,189,1,1,1
265,5,592,190,158,189,1,1,1
266,5,593,190,158,189,1,1,1
267,5,595,190,158,190,1,1,1
268,5,596,185,158,190,1,1,1
269,5,598,181,158,190,1,1,1
270,5,600,177,158,190,1,1,1
271,5,601,173,158,190,1,1,1
272,5,603,169,158,190,1,1,1
273,5,605,165,158,190,1,1,1
274,5,606,161,158,190,1,1,1
275,5,608,157,158,190,1,1,1
276,5,610,153,158,190,1,1,1
277,5,612,149,158,190,1,1,1
278,5,612,143,158,190,1,1,1
279,5,612,137,158,190,1,1,1
280,5,612,132,158,190,1,1,1
281,5,612,126,158,190,1,1,1
282,5,612,120,158,190,1,1,1
283,5,612,120,158,190,1,1,1
319,5,841,4,86,101,1,1,1
320,5,845,17,84,98,1,1,1
321,5,850,30,82,96,1,1,1
322,5,854,44,81,92,1,1,1
323,5,859,57,79,90,1,1,1
324,5,864,71,77,87,1,1,1
325,5,866,81,75,84,1,1,1
326,5,868,92,73,81,1,1,1
327,5,871,102,70,78,1,1,1
328,5,873,113,68,75,1,1,1
329,5,876,124,65,72,1,1,1
330,5,878,131,63,71,1,1,1
331,5,880,139,62,69,1,1,1
332,5,882,147,60,67,1,1,1
333,5,884,155,59,66,1,1,1
334,5,885,160,58,65,1,1,1
335,5,887,166,56,64,1,1,1
336,5,889,172,54,62,1,1,1
337,5,891,178,53,61,1,1,1
338,5,892,184,52,59,1,1,1
339,5,894,190,50,58,1,1,1
340,5,896,196,48,56,1,1,1
341,5,898,202,47,55,1,1,1
342,5,903,205,45,53,1,1,1
343,5,908,208,43,52,1,1,1
344,5,913,211,42,51,1,1,1
345,5,921,212,40,50,1,1,1
346,5,929,214,39,48,1,1,1
347,5,937,215,38,47,1,1,1
348,5,945,217,37,45,1,1,1
349,5,954,219,35,43,1,1,1
350,5,970,219,35,43,1,1,1
351,5,986,219,35,43,1,1,1
